split,file_name,blood_group,category_name,bbox_area_ratio,r_mean,g_mean,b_mean,r_std,g_std,b_std,gray_mean,gray_std,edge_density
train,B+ (39)_jpg.rf.NkfFMNQY1cwEWKY8pQQJ.jpg,B+,D,0.11165479232583429,134.12502,113.82493,104.7151,29.410078,43.55394,52.90334,117.55501,40.655422,0.2498597284342487
train,AB- (45)_jpg.rf.k5nuyeukDH7S3OlfqiHq.jpg,AB-,B,0.2287216614149076,145.77704,124.18251,91.42132,14.688558,44.91489,43.04323,120.46029,32.15174,0.25000253871541
train,AB- (45)_jpg.rf.k5nuyeukDH7S3OlfqiHq.jpg,AB-,A,0.23331804281345567,115.16059,131.74582,134.2893,24.164179,31.717363,30.189331,127.06523,27.039673,0.24996523432067863
train,B+ (85)_jpg.rf.hO9VKd2R2N0ePcAWFZ9S.jpg,B+,D,0.14169232342514315,149.5439,82.92601,88.236885,13.198324,63.635674,62.594845,106.90228,45.23244,0.24999759534458713
train,B+ (85)_jpg.rf.hO9VKd2R2N0ePcAWFZ9S.jpg,B+,B,0.18466580310880829,122.08633,101.737976,97.340775,50.0025,66.35798,67.60054,107.05502,61.02494,0.24555317735626245
train,AB- (40)_jpg.rf.fBDknfEIaqpHBHSTNb84.jpg,AB-,B,0.2535776556865213,157.8896,110.22398,79.99996,15.8618,43.00231,46.49122,116.03785,33.060516,0.24998213647731332
train,AB- (40)_jpg.rf.fBDknfEIaqpHBHSTNb84.jpg,AB-,A,0.22403441682600383,132.75052,140.42877,148.41885,21.540613,38.52306,38.27838,140.53273,29.931484,0.25
train,A+ (32)_jpg.rf.Cc3nZ6sJ4D1oagz9U5Jh.jpg,A+,A,0.2335466227499333,144.95848,133.78445,138.51524,38.024574,71.51816,69.25048,139.08604,58.482433,0.24964652434925713
train,A+ (32)_jpg.rf.Cc3nZ6sJ4D1oagz9U5Jh.jpg,A+,D,0.17656228840129637,173.36684,105.561745,108.20895,22.209429,69.57285,68.165634,129.04584,52.194527,0.2498757787715476
train,A+ (50)_jpg.rf.CRlle5lp38u8psCOeM0Y.jpg,A+,D,0.08135088915020405,119.25282,86.99564,88.65704,27.779697,59.41464,58.427803,98.301834,47.77043,0.2480965768548572
train,A+ (50)_jpg.rf.CRlle5lp38u8psCOeM0Y.jpg,A+,A,0.11757712547101733,156.0605,126.2514,127.32703,18.03571,56.906174,57.03505,136.54633,43.45723,0.2469164610974065
train,O+ (135)_jpg.rf.lEChO1UjICPLgWHlz8qV.jpg,O+,D,0.15137921134185872,165.74368,114.67226,107.39328,25.163013,48.253933,48.7549,129.26976,37.945267,0.24982355146783122
train,A+ (61)_jpg.rf.g7Pd7Bi1UOisBMxOGtRj.jpg,A+,D,0.1483629505102322,123.972916,72.55817,72.54696,9.379414,45.43478,45.912178,89.69267,31.859194,0.24383034582654353
train,A+ (61)_jpg.rf.g7Pd7Bi1UOisBMxOGtRj.jpg,A+,A,0.12464256692555703,113.82511,14.249043,21.552935,11.538182,21.95827,19.451506,49.875706,16.254728,0.23895052230949876
train,AB+ (73)_jpg.rf.g9fjqVtdApC7pcXpkAyu.jpg,AB+,D,0.15996470294201656,144.86322,123.71442,121.40339,13.060932,34.526295,33.304497,129.99367,26.028406,0.2499122458053495
train,AB+ (73)_jpg.rf.g9fjqVtdApC7pcXpkAyu.jpg,AB+,B,0.23959806596611494,146.37914,122.383545,97.82191,14.31645,45.494534,41.09131,122.19487,32.16061,0.24938463226878635
train,AB+ (73)_jpg.rf.g9fjqVtdApC7pcXpkAyu.jpg,AB+,A,0.21588952705242112,132.24829,126.58066,131.52478,32.688736,55.09717,53.413246,130.1179,43.486084,0.2497915146460961
train,AB+ (19)_jpg.rf.NgmXIxnDVzJm4FJR0JfH.jpg,AB+,B,0.21807464350578123,124.340965,52.308266,52.672287,24.271038,59.859715,54.545322,76.440506,45.042393,0.24994517543859648
train,AB+ (19)_jpg.rf.NgmXIxnDVzJm4FJR0JfH.jpg,AB+,D,0.2142368236499973,148.80283,143.33237,146.63751,12.753354,20.49484,21.181181,146.25757,17.76242,0.24499776436396153
train,AB+ (19)_jpg.rf.NgmXIxnDVzJm4FJR0JfH.jpg,AB+,A,0.19777228515941092,135.69673,141.5343,149.32512,22.773527,38.470345,38.601192,142.18538,30.206936,0.24993196044633947
train,A+ (83)_jpg.rf.NHNFInnwXnd5orpzVLAp.jpg,A+,D,0.20432190209790213,136.77547,115.84368,114.72473,13.605373,26.531487,27.569408,122.44795,22.023455,0.24982498079057458
train,A+ (83)_jpg.rf.NHNFInnwXnd5orpzVLAp.jpg,A+,A,0.22799895874125878,131.66438,147.81248,148.90523,28.28854,41.901146,39.7347,142.79404,35.092567,0.2493279569892473
train,A+ (124)_jpg.rf.yFb8jksyDWmF0e3JqF4Q.jpg,A+,A,0.1325202604247586,143.56783,131.12308,125.31138,49.4948,75.73289,74.81955,133.3341,64.28529,0.24913752913752915
train,A+ (124)_jpg.rf.yFb8jksyDWmF0e3JqF4Q.jpg,A+,D,0.13520921102809283,190.78601,130.32578,121.65253,15.146999,68.464,70.47748,147.58812,50.870777,0.24964346585968208
train,B- (19)_jpg.rf.NsfpGgRHrsMSGew4V0zy.jpg,B-,B,0.19396180656532278,150.99916,104.81918,77.49914,19.862509,51.280796,50.37831,111.105835,38.205437,0.2499848787273937
train,B- (46)_jpeg.rf.nXuL0ll5ErZ6lGyck30d.jpeg,B-,B,0.17900732493591862,167.15382,109.8668,91.7003,16.569977,59.292263,60.619625,122.906975,44.42699,0.2499487434831
train,B+ (66)_jpg.rf.gOh4P1lZlmGqWmkPd6lo.jpg,B+,D,0.166078719563562,146.37648,97.58145,96.96401,19.606308,47.730217,48.205162,113.640656,37.04911,0.24935032709226257
train,B+ (66)_jpg.rf.gOh4P1lZlmGqWmkPd6lo.jpg,B+,B,0.1692879987048962,154.35149,113.99151,83.83196,17.172985,49.96147,57.74696,117.39163,39.443478,0.24999667990278757
train,AB- (70)_jpg.rf.fwGrsIJYpID66wNg2rOq.jpg,AB-,B,0.18841892671135244,150.7751,89.63499,59.72552,14.787423,38.285847,40.282436,100.0452,29.573427,0.24995094191522763
train,AB- (70)_jpg.rf.fwGrsIJYpID66wNg2rOq.jpg,AB-,A,0.18300238867386623,101.40323,131.32317,138.8843,33.11812,33.782166,33.489956,123.87023,30.438196,0.2484057090798664
train,B- (37)_jpg.rf.ewUlYdXBnls9DF1OIhLP.jpg,B-,B,0.24830055074744292,154.38115,100.81842,73.49779,25.390253,75.37489,57.474785,109.56579,50.642742,0.24998881781992216
train,B+ (54)_jpg.rf.yCzUowNbL8ECNb5DYlCv.jpg,B+,B,0.10783335279121921,164.95738,138.11256,126.1962,12.593082,53.47533,61.60095,143.08873,40.830795,0.24998181392002974
train,B+ (54)_jpg.rf.yCzUowNbL8ECNb5DYlCv.jpg,B+,D,0.09119522677730363,117.934944,60.787785,63.17902,26.124706,60.572227,58.872993,80.63391,47.9399,0.24402672512190113
train,B+ (42)_jpg.rf.hRHAgOPUCTXkLyMG04Ho.jpg,B+,B,0.10820164751146555,164.33966,150.44011,100.18262,8.50081,37.718945,41.703995,138.3208,26.613846,0.24971003652997734
train,B+ (42)_jpg.rf.hRHAgOPUCTXkLyMG04Ho.jpg,B+,D,0.07580748723866078,158.48291,106.46493,100.63726,10.463567,42.0891,43.728638,121.86168,30.988266,0.24993812838360402
train,B+ (94)_jpg.rf.DfLUNRzIutstsD6znUpK.jpg,B+,B,0.20234256845488607,158.8713,122.75098,111.4154,22.442747,65.87896,62.65283,131.01254,49.67315,0.24455921735803685
train,B+ (94)_jpg.rf.DfLUNRzIutstsD6znUpK.jpg,B+,D,0.2234429725516369,140.96986,61.47941,55.050827,15.900786,51.447945,52.122128,85.833374,38.807636,0.24982287863098807
train,O+ (49)_jpg.rf.hb9AxaUF0hDffgTRyvFI.jpg,O+,D,0.15100192929864253,139.81221,71.06434,62.668503,12.619498,52.20765,53.06834,91.18167,38.16938,0.24999064528803158
train,A+ (114)_jpg.rf.lLITTuIKdIcL0KPCqsFX.jpg,A+,A,0.1905825521379028,133.0277,119.05128,110.774956,35.920177,53.11815,53.3244,120.95131,46.15772,0.24947845003190025
train,A+ (114)_jpg.rf.lLITTuIKdIcL0KPCqsFX.jpg,A+,D,0.17537331499312242,140.12427,80.766266,69.348656,16.045427,49.961884,48.476627,96.7464,37.26578,0.2499549603651213
train,A+ (59)_jpg.rf.gTOJvteqckb5DJVRF8Qo.jpg,A+,A,0.2514387701750398,96.452934,115.93604,115.79553,37.899868,43.13119,42.33351,109.39483,39.10243,0.24998870822041555
train,A+ (59)_jpg.rf.gTOJvteqckb5DJVRF8Qo.jpg,A+,D,0.18837048761082065,143.00916,103.80735,100.26774,14.118934,36.217728,36.36206,115.69475,27.734724,0.24995471014492754
train,O+ (27)_jpg.rf.D1A3kfwPBW1LSi83cH32.jpg,O+,D,0.16548157831805502,147.43909,122.25469,118.74951,17.975235,52.053993,57.588734,129.48116,41.915024,0.24313801656029058
train,O+ (96)_jpg.rf.lkmCraGSzTXp3wwaqYzZ.jpg,O+,D,0.14898615433470946,154.00992,83.48164,74.186874,10.363568,37.901493,35.063686,103.89281,27.104254,0.24407939170788034
train,O+ (55)_jpg.rf.GjJWnwMDVeiBJkEOvaea.jpg,O+,D,0.11562922910603188,155.74669,87.75387,90.16802,8.980074,50.486763,49.630016,111.222855,35.810307,0.24841758432324634
train,O+ (167)_jpg.rf.iKHVd0aIFF2VVnpar3Mg.jpg,O+,D,0.19078301870318637,162.6779,92.30879,81.50656,22.55334,55.45704,57.560867,112.16439,43.208996,0.24993696512070013
train,B+ (6)_jpg.rf.DRLrT6Ybs6lKKg0EfeO7.jpg,B+,B,0.21166660070325538,159.75436,96.11521,86.424904,16.853806,61.47,59.048134,114.09818,44.087017,0.24997536396500128
train,B+ (6)_jpg.rf.DRLrT6Ybs6lKKg0EfeO7.jpg,B+,D,0.155599641774139,155.73572,67.80614,67.981865,14.083999,54.14973,50.67621,97.17456,38.62742,0.24998585172608942
train,A- (98)_jpg.rf.hC9p8CwfcEaVXqHHmUJt.jpg,A-,A,0.2376120899010264,95.377914,114.83159,114.722244,36.151207,41.604908,40.815678,108.310585,37.349472,0.2499903938520653
train,A+ (42)_jpg.rf.lDDkje9vi3bRQ0NPfXHZ.jpg,A+,D,0.21824095886095188,153.85579,87.61044,77.3659,13.497775,48.495934,51.119083,106.27738,36.855785,0.24932193680197512
train,A+ (42)_jpg.rf.lDDkje9vi3bRQ0NPfXHZ.jpg,A+,A,0.3003528473438977,127.32655,137.40132,137.52611,41.589886,52.72509,53.476357,134.0847,45.695225,0.2499089514518105
train,A+ (71)_jpg.rf.lhaCHWyvtxWxhBbayM3w.jpg,A+,A,0.2595460885956644,131.15602,149.4712,151.45215,31.070024,42.5536,40.382065,144.02644,35.937016,0.24994553772420303
train,A+ (71)_jpg.rf.lhaCHWyvtxWxhBbayM3w.jpg,A+,D,0.13611322651586555,154.67467,138.67235,136.38521,13.622931,28.390318,32.012585,143.24406,23.670517,0.24999424400801235
train,O+ (30)_jpg.rf.m5ZQZpozuKCtU1iD5U7B.jpg,O+,D,0.11658621944894665,132.02882,97.57547,100.329666,23.833994,64.52617,66.07565,109.97799,50.965927,0.23261226868411228
train,B+ (13)_jpg.rf.POTlJEjepXYckrIpngsK.jpg,B+,B,0.2107245364335161,137.83992,105.900444,73.39524,21.790848,33.80228,43.674427,105.71188,29.50806,0.2499759893285905
train,B+ (13)_jpg.rf.POTlJEjepXYckrIpngsK.jpg,B+,D,0.18543405915670233,124.24141,70.77023,63.7967,22.634892,43.29389,44.52148,86.26944,34.322105,0.2489493951062733
train,B- (48)_jpg.rf.ne0458SD0YzQAFYzHrkC.jpg,B-,B,0.15140240110024877,72.4425,40.710262,41.213326,40.501385,51.111607,49.43268,51.455364,46.358044,0.2499354022435469
train,B- (35)_jpg.rf.lY24dvVAlKwLxssPsmup.jpg,B-,B,0.2512020058743463,154.16882,102.5553,78.879814,15.781616,61.743847,51.39733,111.86799,41.284885,0.24982741362051708
train,B+ (99)_jpg.rf.mZldsAijHCi8zMDs5ngU.jpg,B+,B,0.2552811752739493,154.65997,117.8822,103.431404,12.288029,42.62897,44.99617,125.32455,32.118225,0.24981274834647269
train,B+ (99)_jpg.rf.mZldsAijHCi8zMDs5ngU.jpg,B+,D,0.19518368787185403,146.43071,104.85038,92.17919,8.541401,24.952013,27.617401,114.48676,19.586243,0.24893600535733063
train,O+ (90)_jpg.rf.apnBSIyJXCASBeJDQhtk.jpg,O+,D,0.17526074150030552,143.36668,92.705086,81.070755,11.725554,41.156376,42.64743,105.71416,30.891653,0.24993665886701344
train,B- (58)_jpg.rf.axIjq9srG6lfD5XDnd1Y.jpg,B-,B,0.14624991230122245,145.87584,65.65666,58.757305,19.14358,64.35185,63.670944,90.0966,48.28717,0.24988839285714284
train,O+ (117)_jpg.rf.PLilDAOQV7bQN4K8tjVj.jpg,O+,D,0.15923118151004684,130.83482,103.2563,97.644035,10.600075,26.590775,29.235384,110.5784,21.23409,0.24551564183118268
train,O+ (67)_jpg.rf.DqFhRaQmwhC8ITKTLrO9.jpg,O+,D,0.12049459287904095,134.65977,93.232475,92.606255,13.429854,45.402317,46.35692,106.83282,33.552975,0.24994337795896832
train,B- (68)_jpg.rf.lgZMqriLaLOpAPVTYLgn.jpg,B-,B,0.2357432195390635,194.19168,118.936066,100.47441,12.9337,58.31333,64.006516,137.86737,43.638214,0.2499870834409713
train,AB- (96)_jpg.rf.lGSI8JcT7Z79GoIbHWjM.jpg,AB-,A,0.23222331025869286,135.19527,151.21574,150.94034,32.50145,43.322563,41.13417,145.78378,37.387886,0.25
train,AB- (96)_jpg.rf.lGSI8JcT7Z79GoIbHWjM.jpg,AB-,B,0.16046581985836336,155.67859,124.41694,99.25047,17.617376,49.78856,44.985203,126.44868,35.849857,0.24995859213250518
train,A+ (158)_jpg.rf.OPqfeBA5lKbZ2k09IgMu.jpg,A+,D,0.1298496644363544,147.0704,108.47304,98.83344,10.194131,37.49727,39.826775,118.125626,28.404064,0.24964863457435787
train,A+ (158)_jpg.rf.OPqfeBA5lKbZ2k09IgMu.jpg,A+,A,0.1931649742439786,153.30324,139.19727,134.3231,31.77223,46.46931,47.20984,142.27457,40.92554,0.24997977540350422
train,O+ (66)_jpg.rf.9EEJFoHjZv6JNeEpND31.jpg,O+,D,0.16757442679023607,142.65065,114.86446,111.844734,14.49504,34.117027,34.274807,123.11996,26.696207,0.24998923063668477
train,B- (2)_jpeg.rf.oLnc7KbjgBAJGAGxr24q.jpeg,B-,B,0.14015995779757812,94.79958,67.63583,47.86201,21.182781,44.927635,39.81205,70.099144,33.61411,0.23953844959434806
train,B- (72)_jpg.rf.Juhy0TtV5e4SVstElFUK.jpg,B-,B,0.12959480574782578,154.03505,119.587074,104.6969,11.226851,44.967476,49.648308,126.10631,34.609028,0.24983470239212346
train,B+ (53)_jpg.rf.9AhF5BcdEwaPcey9s20d.jpg,B+,B,0.09685347440348267,164.3961,142.73825,138.57378,11.593638,50.99042,57.33545,148.56935,39.05169,0.24977810650887575
train,B+ (53)_jpg.rf.9AhF5BcdEwaPcey9s20d.jpg,B+,D,0.08534744034826693,134.14943,79.2179,77.858246,21.749372,59.5337,59.546455,97.075195,46.31497,0.24662319214876033
train,B- (22)_jpg.rf.lvPjH9AnmH2uybPHRXfI.jpg,B-,B,0.1689478540503793,137.60461,112.25988,77.89764,24.959301,53.058292,50.713284,109.254036,40.90578,0.24992659666925046
train,A- (101)_jpg.rf.JyyIxsfXKZA0HATBGghm.jpg,A-,A,0.2557591680250375,143.72415,146.9358,147.26999,23.301226,33.797653,33.227726,145.97662,28.667542,0.24995420406667887
train,AB+ (84)_jpg.rf.i81NvnFtLKatoPe2E394.jpg,AB+,D,0.19340171839835163,148.31267,73.63321,69.47356,13.314595,46.973595,46.016537,97.13984,34.276066,0.24995554567681708
train,AB+ (84)_jpg.rf.i81NvnFtLKatoPe2E394.jpg,AB+,B,0.17458686227615977,157.25984,90.37341,79.307175,12.129528,51.57565,50.851192,108.98013,36.56073,0.2499631123352351
train,AB+ (84)_jpg.rf.i81NvnFtLKatoPe2E394.jpg,AB+,A,0.21775377592711556,138.21819,106.45991,105.28129,23.309593,49.51242,48.61855,116.65314,39.455986,0.24953231191834996
train,A+ (80)_jpg.rf.OKs7CQdPjH4uHAhantDQ.jpg,A+,D,0.2116645296266652,168.08156,119.26811,114.63619,15.014286,38.27923,40.141983,133.99529,30.169777,0.250009330795357
train,A+ (80)_jpg.rf.OKs7CQdPjH4uHAhantDQ.jpg,A+,A,0.2170495138167957,112.37669,136.41545,143.94531,34.419033,30.405415,30.026058,130.91249,28.85614,0.25
train,B- (88)_jpg.rf.NmwIDvGSS7GMwayFPbxV.jpg,B-,B,0.16857799089793865,162.89215,125.90544,99.14418,15.808368,47.72933,50.26796,129.31393,36.68474,0.2499477279063284
train,A- (80)_jpg.rf.9NIVoFW89oZ56n2r2Diz.jpg,A-,A,0.29206068864513884,135.7557,131.35739,136.40836,34.41104,56.049644,54.72701,134.50714,45.119705,0.24989495798319328
train,A+ (56)_jpg.rf.DMYwJZRxnv62LtgMTs8g.jpg,A+,A,0.2087801048387097,112.16435,63.548176,66.744736,28.72016,58.447086,56.536423,80.81909,47.079243,0.24989931210026903
train,A+ (56)_jpg.rf.DMYwJZRxnv62LtgMTs8g.jpg,A+,D,0.2507336041666667,159.45367,119.98175,112.578575,12.237736,30.293827,31.396734,130.67133,23.481188,0.2499731182795699
train,B- (39)_jpeg.rf.odJWFIOf27kqpHsosWij.jpeg,B-,B,0.17886055032733225,163.44092,95.626305,78.45707,15.623694,58.280434,59.735733,112.50809,43.6745,0.24995340568594
train,O+ (79)_jpg.rf.IRygiA1ulxaMR8VbbTSn.jpg,O+,D,0.19772026831420386,150.18274,102.857704,92.61147,12.628805,42.656284,44.01673,115.21732,32.001972,0.2499569474878117
train,A- (16)_jpg.rf.IuvBa5vPeChIWOoZou8a.jpg,A-,A,0.23578164967562562,112.505325,82.40253,87.74571,31.746363,64.271225,63.268993,94.217865,52.265175,0.24988415199258573
train,AB- (16)_jpg.rf.lMDC2mnLNDYKhoFYkkUy.jpg,AB-,A,0.21526807549350527,131.73691,150.14368,152.02864,29.97287,41.390423,39.400654,144.6364,34.85344,0.2500076041001308
train,AB- (16)_jpg.rf.lMDC2mnLNDYKhoFYkkUy.jpg,AB-,B,0.2258952573582527,158.74498,80.576935,69.31406,17.639328,54.593372,54.091667,102.87865,40.584175,0.24999273656991777
train,O+ (21)_jpg.rf.9TkkyHuJwsrMyFuyc5r8.jpg,O+,D,0.1147618810403783,141.82437,135.45229,128.26323,8.191754,22.4498,31.96708,135.17996,20.125822,0.20915408272941077
train,A+ (132)_jpg.rf.Kf1LrHbt3PieSoOAdBl4.jpg,A+,D,0.09157204955614086,154.22682,84.75843,67.360016,8.81266,35.74833,38.333183,102.115105,26.337711,0.24986290749565085
train,A+ (132)_jpg.rf.Kf1LrHbt3PieSoOAdBl4.jpg,A+,A,0.1352778849543134,120.3986,138.97192,138.28078,30.346624,37.130848,37.092785,132.55043,33.334164,0.24999679400864336
train,B+ (14)_jpg.rf.nhA7WV3tIiZZM4juj5e0.jpg,B+,B,0.20244881558222302,156.23415,135.28154,100.08063,21.834995,45.408203,51.99489,130.53207,37.06701,0.2499982871785034
train,B+ (14)_jpg.rf.nhA7WV3tIiZZM4juj5e0.jpg,B+,D,0.19488711256689337,147.75739,101.50861,95.34128,13.585046,43.88457,45.66371,114.86908,32.433002,0.2499523915461624
train,B+ (51)_jpg.rf.p9LjCrOCxxq8cuufqGVO.jpg,B+,B,0.1764726107983702,163.30182,148.45308,116.68892,20.971664,42.13404,40.877518,142.81462,32.06712,0.24990659667891083
train,B+ (51)_jpg.rf.p9LjCrOCxxq8cuufqGVO.jpg,B+,D,0.09244093044434326,168.46979,133.65167,130.99086,19.458069,38.44327,38.619354,144.37077,30.953888,0.2498411443256753
train,O+ (107)_jpg.rf.Kn8Nqx1wqom8XCJmqH1C.jpg,O+,D,0.17766974310507774,140.71939,96.34122,83.30871,13.661254,42.048267,44.23284,106.789764,32.10501,0.24998067946458932
train,B+ (50)_jpg.rf.DKf7V09ZnrIKWjlrwk0N.jpg,B+,B,0.16423898822503272,170.39883,162.12128,162.70464,10.260315,30.276117,38.48824,165.07497,25.412212,0.24376659585767393
train,B+ (50)_jpg.rf.DKf7V09ZnrIKWjlrwk0N.jpg,B+,D,0.1937025730484082,112.99633,81.54376,79.2518,40.990166,60.083717,56.773422,91.26397,52.004612,0.24627105097262247
train,A+ (187)_jpg.rf.m5qmLUcy5h4BhbSBQcri.jpg,A+,A,0.08997434368362911,157.14426,165.27263,173.47098,15.788855,31.086823,31.487879,165.29597,24.99619,0.2157124006806779
train,A+ (187)_jpg.rf.m5qmLUcy5h4BhbSBQcri.jpg,A+,D,0.08709023480652708,175.9799,142.63443,140.59341,8.334643,26.299446,27.426447,153.06926,19.997038,0.2458239813823896
train,A+ (88)_jpg.rf.Gs9DPPFVDdsTIWe331Uh.jpg,A+,A,0.25136575528655536,136.18503,131.32133,136.31651,33.542934,54.521034,53.123745,134.60762,43.804623,0.24995766468437777
train,A+ (88)_jpg.rf.Gs9DPPFVDdsTIWe331Uh.jpg,A+,D,0.2177497849833794,150.54489,100.0647,99.93935,14.4880495,38.804295,39.07986,116.84965,30.056467,0.24987642399788484
train,AB- (10)_jpg.rf.GtyZCBBNUVFS1m3xgHlT.jpg,AB-,B,0.24148826729492398,161.68869,136.96231,108.28509,13.946687,50.12849,51.872063,135.64536,36.69971,0.24995584165799856
train,AB- (10)_jpg.rf.GtyZCBBNUVFS1m3xgHlT.jpg,AB-,A,0.23735515765926563,107.831,134.48825,142.00865,33.47747,31.32869,30.97134,128.10931,29.041643,0.24998492007640494
train,B+ (46)_jpg.rf.L4leFyyacqXt0KXIfNku.jpg,B+,B,0.13184328591305336,153.53374,131.04012,100.32762,16.362982,41.241333,49.368053,128.30049,32.197002,0.24960963790550544
train,B+ (46)_jpg.rf.L4leFyyacqXt0KXIfNku.jpg,B+,D,0.14469219411079876,131.61546,117.24226,110.26821,25.992231,42.804222,48.666542,119.708626,38.488922,0.2497148288973384
train,O+ (154)_jpg.rf.pYHIU5nLZUaGqquPFnRo.jpg,O+,D,0.19901805698522668,157.14507,81.52346,95.93545,20.057556,36.195087,42.26764,111.53463,32.08047,0.24997403692491788
train,AB- (55)_jpg.rf.DtXqU6GaR6tZzCeQIro7.jpg,AB-,B,0.2269797613590588,146.81885,120.36021,96.22943,14.952867,45.950188,41.549618,121.13617,32.652603,0.24985788622152258
train,AB- (55)_jpg.rf.DtXqU6GaR6tZzCeQIro7.jpg,AB-,A,0.233637695981839,95.67853,115.40082,115.21714,37.37836,43.024914,42.203262,108.765495,38.81785,0.2498789593048442
train,A- (143)_jpg.rf.H2QxsbjFYxkkPXSi13z6.jpg,A-,A,0.10865412584827733,99.64829,92.7986,85.974846,47.570374,58.34259,59.525593,92.80724,54.81549,0.24998641894828336
train,B- (37)_jpeg.rf.HUzoppvvO1xDc4sFGcW4.jpeg,B-,B,0.17941149637860204,172.74199,138.04138,113.00417,22.974552,59.815647,57.647404,141.26253,44.152603,0.24898585757550498
train,O+ (158)_jpg.rf.IbTpZz6WUyn3d7qGANZW.jpg,O+,D,0.151361579306431,162.50508,77.22745,69.96799,14.300012,55.22425,54.016945,103.23348,40.485554,0.24970774233447043
train,B- (23)_jpeg.rf.HKPZcpnySt4aTEWeoW3g.jpeg,B-,B,0.12576569052119024,151.73099,138.9481,108.68496,12.020603,41.264015,40.035503,133.12135,29.074274,0.24925
train,A+ (151)_jpg.rf.Li7zEFPVujlpIDuuUwTa.jpg,A+,D,0.13729332744529338,164.36662,127.87925,118.151276,13.739536,38.91903,39.3557,136.79904,30.09147,0.2487885380668979
train,A+ (151)_jpg.rf.Li7zEFPVujlpIDuuUwTa.jpg,A+,A,0.16987498350091315,116.12246,112.57593,114.3914,31.305502,41.756645,42.653713,114.36327,37.17008,0.24996337647932865
train,O+ (185)_jpg.rf.LOw0v049zZkD0MFc3D77.jpg,O+,D,0.14285672446110592,81.73725,35.54573,32.874863,17.884314,33.06986,31.873703,50.052616,27.079128,0.25
train,O+ (31)_jpg.rf.Jh7iqW2lbbuee4slgtd7.jpg,O+,D,0.11644139675293941,152.6993,117.413315,114.89362,7.6990404,35.807907,38.021988,128.3354,26.476112,0.24793468076562708
train,A+ (154)_jpg.rf.APeaMzuX0TLdEIZFt7fE.jpg,A+,D,0.1255065543849849,162.78424,130.16873,122.48176,16.96723,40.554703,39.86961,138.47824,31.598942,0.24991352112793455
train,A+ (154)_jpg.rf.APeaMzuX0TLdEIZFt7fE.jpg,A+,A,0.16690775848271447,119.23819,118.706604,120.84805,32.254017,43.545856,42.7811,119.59759,37.978302,0.24988564733010013
train,B- (2)_jpg.rf.Bhu4Y95AyYuyEJmJFN8B.jpg,B-,B,0.2027375289776178,152.26906,107.93288,90.7735,20.543869,63.808872,57.97043,116.9918,45.546833,0.25
train,A+ (51)_jpg.rf.9TYqYLZgXL6I3JBtlqur.jpg,A+,D,0.09204342407964516,121.39141,94.21049,96.62601,26.046335,57.147686,56.665844,104.07594,45.369884,0.24993137737265972
train,A+ (51)_jpg.rf.9TYqYLZgXL6I3JBtlqur.jpg,A+,A,0.11944538795047294,156.0501,127.7168,129.66649,19.490839,56.8842,56.79958,137.81111,43.886215,0.2461445153361504
train,AB+ (144)_jpg.rf.DhwwieGrxjBwaLKFHnjr.jpg,AB+,D,0.17736237643872715,151.55046,107.016884,106.53117,20.478424,57.86699,53.83301,121.69951,43.464886,0.24998127593283304
train,AB+ (144)_jpg.rf.DhwwieGrxjBwaLKFHnjr.jpg,AB+,A,0.18547376319248077,142.17567,145.80989,143.22386,31.608053,45.696484,43.71334,143.73648,38.67652,0.24995882121244672
train,AB+ (144)_jpg.rf.DhwwieGrxjBwaLKFHnjr.jpg,AB+,B,0.1846549744447542,158.65784,121.62945,96.22065,19.804298,55.36099,53.619457,125.50264,41.627247,0.24995497280357337
train,A+ (10)_jpg.rf.CxLbaDuiKPY5sXHNXSpC.jpg,A+,D,0.07750985448375156,152.27115,110.169174,106.69706,11.980211,42.16285,42.60308,123.04579,31.41336,0.2472884724588302
train,A+ (10)_jpg.rf.CxLbaDuiKPY5sXHNXSpC.jpg,A+,A,0.1328857528133631,132.16335,124.56784,122.19652,26.190577,39.949028,39.74299,126.30925,33.46009,0.24993643248023878
train,AB+ (88)_jpg.rf.CZ2D3X6AhfA7w8big4Ym.jpg,AB+,B,0.16836182626558135,154.08997,120.71238,89.05359,20.034636,66.33013,54.85712,121.28529,44.621147,0.2496786214290547
train,AB+ (88)_jpg.rf.CZ2D3X6AhfA7w8big4Ym.jpg,AB+,A,0.19097157712994914,94.88658,91.39429,95.52407,39.280216,56.56485,54.328026,93.93499,47.920708,0.24985888345838783
train,AB+ (88)_jpg.rf.CZ2D3X6AhfA7w8big4Ym.jpg,AB+,D,0.16682036242204942,148.7771,95.75639,94.91835,22.105307,58.394547,52.88649,113.150635,43.87473,0.24999868826310295
train,A+ (57)_jpg.rf.AvUUwrJJBURxOnW4oZ9D.jpg,A+,A,0.21027099495662105,118.63427,142.89291,148.57793,34.708813,32.774185,32.041946,136.7017,30.303713,0.24878859199778486
train,A+ (57)_jpg.rf.AvUUwrJJBURxOnW4oZ9D.jpg,A+,D,0.19608866582366238,145.80232,88.149414,87.58775,22.355537,52.126053,49.98038,107.17983,40.155502,0.2499875280618608
