split,annotation_id,image_id,file_name,original_name,blood_group,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,bbox_area_ratio,image_width,image_height,image_path
train,83,54,AB- (71)_jpg.rf.08ZY3IXN0Khlfc1sp72m.jpg,AB- (71).jpg,AB-,1,A,14.67,5.78,236.6,331.22,78366.652,0.2165195475468174,1074,337,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (71)_jpg.rf.08ZY3IXN0Khlfc1sp72m.jpg
train,84,54,AB- (71)_jpg.rf.08ZY3IXN0Khlfc1sp72m.jpg,AB- (71).jpg,AB-,2,B,768.01,6.88,270.69,330.11,89357.4759,0.24688614044394344,1074,337,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (71)_jpg.rf.08ZY3IXN0Khlfc1sp72m.jpg
train,85,55,AB+ (20)_jpg.rf.IjsSZbiZUOIBJcuX15K6.jpg,AB+ (20).jpg,AB+,2,B,43.56,4.67,291.92,294.33,85920.8136,0.261474595634219,1099,299,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (20)_jpg.rf.IjsSZbiZUOIBJcuX15K6.jpg
train,86,55,AB+ (20)_jpg.rf.IjsSZbiZUOIBJcuX15K6.jpg,AB+ (20).jpg,AB+,3,D,420.23,16.89,219.21,272.36,59704.0356,0.1816915821923853,1099,299,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (20)_jpg.rf.IjsSZbiZUOIBJcuX15K6.jpg
train,87,55,AB+ (20)_jpg.rf.IjsSZbiZUOIBJcuX15K6.jpg,AB+ (20).jpg,AB+,1,A,773.56,23.56,259.59,270.13,70123.04669999999,0.2133987623287817,1099,299,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (20)_jpg.rf.IjsSZbiZUOIBJcuX15K6.jpg
train,88,56,A- (8)_jpg.rf.IoN2haLpyzOFFXOsCr1V.jpg,A- (8).jpg,A-,1,A,11.1,17.46,262.85,292.45,76870.4825,0.2624013739545998,945,310,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (8)_jpg.rf.IoN2haLpyzOFFXOsCr1V.jpg
train,89,57,B+ (34)_jpg.rf.xo36of2DdyCslsPjudyi.jpg,B+ (34).jpg,B+,2,B,1270.67,127.34,624.26,749.67,467988.99419999996,0.1852864065469403,2880,877,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (34)_jpg.rf.xo36of2DdyCslsPjudyi.jpg
train,90,57,B+ (34)_jpg.rf.xo36of2DdyCslsPjudyi.jpg,B+ (34).jpg,B+,3,D,2177.34,147.34,658.77,678.42,446922.7434,0.17694584734891675,2880,877,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (34)_jpg.rf.xo36of2DdyCslsPjudyi.jpg
train,91,58,A+ (189)_jpg.rf.anuXkIyJ6NI6K19bCcaz.jpg,A+ (189).jpg,A+,1,A,157.34,260.67,596.46,721.8,430524.828,0.10618329163526156,3088,1313,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (189)_jpg.rf.anuXkIyJ6NI6K19bCcaz.jpg
train,92,58,A+ (189)_jpg.rf.anuXkIyJ6NI6K19bCcaz.jpg,A+ (189).jpg,A+,3,D,2069.99,157.33,654.15,678.56,443880.024,0.10947717523844851,3088,1313,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (189)_jpg.rf.anuXkIyJ6NI6K19bCcaz.jpg
train,93,59,A+ (89)_jpg.rf.CGmqc1YXDBLO1HiDRbFw.jpg,A+ (89).jpg,A+,1,A,356.84,4.34,207.73,232.67,48332.539099999995,0.23603560663775588,864,237,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (89)_jpg.rf.CGmqc1YXDBLO1HiDRbFw.jpg
train,94,59,A+ (89)_jpg.rf.CGmqc1YXDBLO1HiDRbFw.jpg,A+ (89).jpg,A+,3,D,641.83,21.0,206.02,194.78,40128.575600000004,0.19597093100484453,864,237,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (89)_jpg.rf.CGmqc1YXDBLO1HiDRbFw.jpg
train,95,60,A+ (183)_jpg.rf.MuB1vf75PsHVuUr9Fbzb.jpg,A+ (183).jpg,A+,1,A,30.5,38.0,729.85,698.31,509661.5535,0.2239536193845886,2706,841,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (183)_jpg.rf.MuB1vf75PsHVuUr9Fbzb.jpg
train,96,60,A+ (183)_jpg.rf.MuB1vf75PsHVuUr9Fbzb.jpg,A+ (183).jpg,A+,3,D,2010.51,10.5,537.55,653.85,351477.0675,0.15444476997872347,2706,841,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (183)_jpg.rf.MuB1vf75PsHVuUr9Fbzb.jpg
train,97,61,B- (76)_jpg.rf.N4WReaCQ1jtMHWHRPZoP.jpg,B- (76).jpg,B-,2,B,1224.0,259.96,763.6,823.06,628488.6159999999,0.1729331271856075,3163,1149,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (76)_jpg.rf.N4WReaCQ1jtMHWHRPZoP.jpg
train,98,62,A+ (99)_jpg.rf.xrtddXbxgQDY4XL1O8ph.jpg,A+ (99).jpg,A+,3,D,106.4,46.4,394.68,408.7,161305.716,0.13882758620689653,1943,598,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (99)_jpg.rf.xrtddXbxgQDY4XL1O8ph.jpg
train,99,62,A+ (99)_jpg.rf.xrtddXbxgQDY4XL1O8ph.jpg,A+ (99).jpg,A+,1,A,1440.4,36.4,462.05,461.88,213411.654,0.18367250416123743,1943,598,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (99)_jpg.rf.xrtddXbxgQDY4XL1O8ph.jpg
train,100,63,O+ (75)_jpg.rf.T9OmRQZp4rFhbe1wukga.jpg,O+ (75).jpg,O+,3,D,1510.4,84.4,526.04,567.0,298264.68,0.20909944792050056,2145,665,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (75)_jpg.rf.T9OmRQZp4rFhbe1wukga.jpg
train,101,64,O+ (32)_jpg.rf.kT8RUqE8Iq47QSncorvZ.jpg,O+ (32).jpg,O+,3,D,102.4,162.41,392.29,475.41,186498.58890000003,0.13478370044403076,2056,673,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (32)_jpg.rf.kT8RUqE8Iq47QSncorvZ.jpg
train,102,65,O+ (59)_jpg.rf.Iet7Gy6bgrsuRNdiSwud.jpg,O+ (59).jpg,O+,3,D,6.86,8.64,90.19,85.62,7722.0678,0.20012615456383143,354,109,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (59)_jpg.rf.Iet7Gy6bgrsuRNdiSwud.jpg
train,103,66,O+ (64)_jpg.rf.aJkmlPbx0fWYexRro1hr.jpg,O+ (64).jpg,O+,3,D,1180.67,120.67,708.94,709.82,503219.7908000001,0.1514496067039698,3088,1076,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (64)_jpg.rf.aJkmlPbx0fWYexRro1hr.jpg
train,104,67,B+ (86)_jpg.rf.elKq3rsRab0rpDp2jLAO.jpg,B+ (86).jpg,B+,2,B,23.0,73.0,516.38,584.84,301999.6792,0.14335303056698084,2617,805,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (86)_jpg.rf.elKq3rsRab0rpDp2jLAO.jpg
train,105,67,B+ (86)_jpg.rf.elKq3rsRab0rpDp2jLAO.jpg,B+ (86).jpg,B+,3,D,903.0,70.5,524.23,715.26,374960.7498,0.17798614875978136,2617,805,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (86)_jpg.rf.elKq3rsRab0rpDp2jLAO.jpg
train,106,68,A+ (18)_jpg.rf.GVrynxt2OrsYbkCuEA5q.jpg,A+ (18).jpg,A+,3,D,1107.99,135.5,507.21,700.37,355234.6677,0.15045979265512746,2686,879,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (18)_jpg.rf.GVrynxt2OrsYbkCuEA5q.jpg
train,107,68,A+ (18)_jpg.rf.GVrynxt2OrsYbkCuEA5q.jpg,A+ (18).jpg,A+,1,A,1920.51,95.51,574.61,632.33,363343.1413,0.15389414005287605,2686,879,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (18)_jpg.rf.GVrynxt2OrsYbkCuEA5q.jpg
train,108,69,AB+ (58)_jpg.rf.Mj2azbEQo1B1tPbKoF5L.jpg,AB+ (58).jpg,AB+,1,A,433.55,1.33,229.21,341.67,78314.18070000001,0.20081022562059128,1137,343,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (58)_jpg.rf.Mj2azbEQo1B1tPbKoF5L.jpg
train,109,69,AB+ (58)_jpg.rf.Mj2azbEQo1B1tPbKoF5L.jpg,AB+ (58).jpg,AB+,3,D,38.0,13.56,260.38,329.44,85779.5872,0.219952735319533,1137,343,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (58)_jpg.rf.Mj2azbEQo1B1tPbKoF5L.jpg
train,110,69,AB+ (58)_jpg.rf.Mj2azbEQo1B1tPbKoF5L.jpg,AB+ (58).jpg,AB+,2,B,839.11,4.67,284.02,338.33,96092.48659999999,0.24639667735922108,1137,343,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (58)_jpg.rf.Mj2azbEQo1B1tPbKoF5L.jpg
train,111,70,B+ (77)_jpg.rf.ksUDtwgJO0eXRKGV8g9t.jpg,B+ (77).jpg,B+,3,D,1177.34,127.33,594.29,702.44,417453.0676,0.14632843212927424,3003,950,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (77)_jpg.rf.ksUDtwgJO0eXRKGV8g9t.jpg
train,112,70,B+ (77)_jpg.rf.ksUDtwgJO0eXRKGV8g9t.jpg,B+ (77).jpg,B+,2,B,2340.67,150.67,609.43,705.76,430111.3168,0.15076548602274917,3003,950,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (77)_jpg.rf.ksUDtwgJO0eXRKGV8g9t.jpg
train,113,71,AB+ (61)_jpg.rf.kYkV3hT0D56w9osNecqI.jpg,AB+ (61).jpg,AB+,3,D,61.34,8.0,272.81,307.0,83752.67,0.24687232317872987,1077,315,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (61)_jpg.rf.kYkV3hT0D56w9osNecqI.jpg
train,114,71,AB+ (61)_jpg.rf.kYkV3hT0D56w9osNecqI.jpg,AB+ (61).jpg,AB+,1,A,458.01,16.89,218.31,256.15,55920.106499999994,0.16483207764071273,1077,315,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (61)_jpg.rf.kYkV3hT0D56w9osNecqI.jpg
train,115,71,AB+ (61)_jpg.rf.kYkV3hT0D56w9osNecqI.jpg,AB+ (61).jpg,AB+,2,B,796.9,6.89,244.69,303.46,74253.6274,0.21887261027840416,1077,315,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (61)_jpg.rf.kYkV3hT0D56w9osNecqI.jpg
train,116,72,B- (54)_jpg.rf.CLrDgtKh5tJs7LBPfc3r.jpg,B- (54).jpg,B-,2,B,287.33,177.33,645.1,899.7,580396.4700000001,0.16133238175187353,3088,1165,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (54)_jpg.rf.CLrDgtKh5tJs7LBPfc3r.jpg
train,117,73,B- (22)_jpeg.rf.kgkhbND5NpWP118E4Evb.jpeg,B- (22).jpeg,B-,2,B,1010.28,48.85,303.76,369.61,112272.7336,0.16207145810236512,1408,492,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (22)_jpeg.rf.kgkhbND5NpWP118E4Evb.jpeg
train,118,74,O+ (169)_jpg.rf.fMSQl2qtRkMZzoXbxvT1.jpg,O+ (169).jpg,O+,3,D,2100.5,145.51,612.03,753.25,461011.5975,0.17018079223995108,2753,984,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (169)_jpg.rf.fMSQl2qtRkMZzoXbxvT1.jpg
train,119,75,A- (26)_jpg.rf.NLb86IQyXqIdZWYliziG.jpg,A- (26).jpg,A-,1,A,661.2,6.2,266.63,343.8,91667.394,0.2613840718562874,1002,350,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (26)_jpg.rf.NLb86IQyXqIdZWYliziG.jpg
train,120,76,AB+ (29)_jpg.rf.g4nHZx7x7kmZjxFbxGkx.jpg,AB+ (29).jpg,AB+,2,B,59.28,43.82,241.39,286.18,69080.9902,0.22364992942242942,936,330,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (29)_jpg.rf.g4nHZx7x7kmZjxFbxGkx.jpg
train,121,76,AB+ (29)_jpg.rf.g4nHZx7x7kmZjxFbxGkx.jpg,AB+ (29).jpg,AB+,1,A,397.46,4.73,298.05,325.27,96946.7235,0.31386533119658117,936,330,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (29)_jpg.rf.g4nHZx7x7kmZjxFbxGkx.jpg
train,122,76,AB+ (29)_jpg.rf.g4nHZx7x7kmZjxFbxGkx.jpg,AB+ (29).jpg,AB+,3,D,764.73,2.0,171.27,328.0,56176.560000000005,0.1818717948717949,936,330,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (29)_jpg.rf.g4nHZx7x7kmZjxFbxGkx.jpg
train,123,77,O+ (45)_jpg.rf.NOWolstYcAvfUiqu1yrj.jpg,O+ (45).jpg,O+,3,D,88.41,4.4,439.07,577.45,253540.9715,0.19439748167515183,1918,680,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (45)_jpg.rf.NOWolstYcAvfUiqu1yrj.jpg
train,124,78,A+ (64)_jpg.rf.kj2EFuV40a4GvNjQhSFI.jpg,A+ (64).jpg,A+,3,D,1360.67,130.67,624.93,739.8,462323.2139999999,0.1357353279327693,3088,1103,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (64)_jpg.rf.kj2EFuV40a4GvNjQhSFI.jpg
train,125,78,A+ (64)_jpg.rf.kj2EFuV40a4GvNjQhSFI.jpg,A+ (64).jpg,A+,1,A,2504.0,164.01,566.75,719.79,407940.9825,0.11976903032356409,3088,1103,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (64)_jpg.rf.kj2EFuV40a4GvNjQhSFI.jpg
train,126,79,AB- (36)_jpg.rf.kJffi0uOnAkBGcETxWnP.jpg,AB- (36).jpg,AB-,2,B,453.99,21.5,322.85,354.5,114450.32500000001,0.24929497316465404,1221,376,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (36)_jpg.rf.kJffi0uOnAkBGcETxWnP.jpg
train,127,79,AB- (36)_jpg.rf.kJffi0uOnAkBGcETxWnP.jpg,AB- (36).jpg,AB-,1,A,16.5,4.0,268.43,372.0,99855.96,0.21750561973966231,1221,376,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (36)_jpg.rf.kJffi0uOnAkBGcETxWnP.jpg
train,128,80,AB- (80)_jpg.rf.CK0V4SPeaeTGppvlAPGx.jpg,AB- (80).jpg,AB-,1,A,22.2,0.0,231.94,288.0,66798.72,0.23960743801652892,968,288,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (80)_jpg.rf.CK0V4SPeaeTGppvlAPGx.jpg
train,129,80,AB- (80)_jpg.rf.CK0V4SPeaeTGppvlAPGx.jpg,AB- (80).jpg,AB-,2,B,743.2,3.2,206.02,284.8,58674.49600000001,0.21046579430670342,968,288,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (80)_jpg.rf.CK0V4SPeaeTGppvlAPGx.jpg
train,130,81,AB- (44)_jpg.rf.lC0RaThBnN3tCQiAQZrj.jpg,AB- (44).jpg,AB-,1,A,12.2,7.21,255.14,267.31,68201.4734,0.23606395533572624,1043,277,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (44)_jpg.rf.lC0RaThBnN3tCQiAQZrj.jpg
train,131,81,AB- (44)_jpg.rf.lC0RaThBnN3tCQiAQZrj.jpg,AB- (44).jpg,AB-,2,B,337.2,25.2,249.29,251.8,62771.222,0.21726836984400041,1043,277,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (44)_jpg.rf.lC0RaThBnN3tCQiAQZrj.jpg
train,132,82,AB- (18)_jpg.rf.l0qEPn8esbEZwHRwkPqz.jpg,AB- (18).jpg,AB-,1,A,294.73,5.64,252.26,275.36,69462.3136,0.2626959038805541,941,281,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (18)_jpg.rf.l0qEPn8esbEZwHRwkPqz.jpg
train,133,82,AB- (18)_jpg.rf.l0qEPn8esbEZwHRwkPqz.jpg,AB- (18).jpg,AB-,2,B,666.55,0.18,219.29,280.82,61581.017799999994,0.23289004201632998,941,281,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (18)_jpg.rf.l0qEPn8esbEZwHRwkPqz.jpg
train,134,83,B+ (39)_jpg.rf.NkfFMNQY1cwEWKY8pQQJ.jpg,B+ (39).jpg,B+,2,B,965.0,95.0,392.5,745.0,292412.5,0.1308620234413809,2545,878,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (39)_jpg.rf.NkfFMNQY1cwEWKY8pQQJ.jpg
train,135,83,B+ (39)_jpg.rf.NkfFMNQY1cwEWKY8pQQJ.jpg,B+ (39).jpg,B+,3,D,100.0,257.5,477.5,522.5,249493.75,0.11165479232583429,2545,878,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (39)_jpg.rf.NkfFMNQY1cwEWKY8pQQJ.jpg
train,136,84,AB- (45)_jpg.rf.k5nuyeukDH7S3OlfqiHq.jpg,AB- (45).jpg,AB-,2,B,507.74,4.0,302.85,325.0,98426.25000000001,0.2287216614149076,1308,329,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (45)_jpg.rf.k5nuyeukDH7S3OlfqiHq.jpg
train,137,84,AB- (45)_jpg.rf.k5nuyeukDH7S3OlfqiHq.jpg,AB- (45).jpg,AB-,1,A,26.5,0.0,305.18,329.0,100404.22,0.23331804281345567,1308,329,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (45)_jpg.rf.k5nuyeukDH7S3OlfqiHq.jpg
train,138,85,B+ (85)_jpg.rf.hO9VKd2R2N0ePcAWFZ9S.jpg,B+ (85).jpg,B+,3,D,1340.0,133.34,580.0,716.67,415668.6,0.14169232342514315,3088,950,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (85)_jpg.rf.hO9VKd2R2N0ePcAWFZ9S.jpg
train,139,85,B+ (85)_jpg.rf.hO9VKd2R2N0ePcAWFZ9S.jpg,B+ (85).jpg,B+,2,B,123.33,23.34,680.0,796.67,541735.6,0.18466580310880829,3088,950,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (85)_jpg.rf.hO9VKd2R2N0ePcAWFZ9S.jpg
train,140,86,AB- (40)_jpg.rf.fBDknfEIaqpHBHSTNb84.jpg,AB- (40).jpg,AB-,2,B,356.2,5.2,269.68,310.8,83816.54400000001,0.2535776556865213,1046,316,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (40)_jpg.rf.fBDknfEIaqpHBHSTNb84.jpg
train,141,86,AB- (40)_jpg.rf.fBDknfEIaqpHBHSTNb84.jpg,AB- (40).jpg,AB-,1,A,25.2,0.0,234.34,316.0,74051.44,0.22403441682600383,1046,316,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (40)_jpg.rf.fBDknfEIaqpHBHSTNb84.jpg
train,142,87,A+ (32)_jpg.rf.Cc3nZ6sJ4D1oagz9U5Jh.jpg,A+ (32).jpg,A+,1,A,24.4,22.4,583.88,590.68,344886.2384,0.2335466227499333,2191,674,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (32)_jpg.rf.Cc3nZ6sJ4D1oagz9U5Jh.jpg
train,143,87,A+ (32)_jpg.rf.Cc3nZ6sJ4D1oagz9U5Jh.jpg,A+ (32).jpg,A+,3,D,822.4,142.41,512.16,509.09,260735.53439999997,0.17656228840129637,2191,674,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (32)_jpg.rf.Cc3nZ6sJ4D1oagz9U5Jh.jpg
train,144,88,A+ (50)_jpg.rf.CRlle5lp38u8psCOeM0Y.jpg,A+ (50).jpg,A+,3,D,83.01,173.01,357.87,463.37,165826.2219,0.08135088915020405,2373,859,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (50)_jpg.rf.CRlle5lp38u8psCOeM0Y.jpg
train,145,88,A+ (50)_jpg.rf.CRlle5lp38u8psCOeM0Y.jpg,A+ (50).jpg,A+,1,A,1803.0,160.5,423.58,565.82,239670.0356,0.11757712547101733,2373,859,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (50)_jpg.rf.CRlle5lp38u8psCOeM0Y.jpg
train,146,89,O+ (135)_jpg.rf.lEChO1UjICPLgWHlz8qV.jpg,O+ (135).jpg,O+,3,D,2470.67,167.33,714.08,761.76,543957.5808,0.15137921134185872,3352,1072,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (135)_jpg.rf.lEChO1UjICPLgWHlz8qV.jpg
train,147,90,A+ (61)_jpg.rf.g7Pd7Bi1UOisBMxOGtRj.jpg,A+ (61).jpg,A+,3,D,1267.34,147.33,559.61,789.07,441571.46270000003,0.1483629505102322,2941,1012,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (61)_jpg.rf.g7Pd7Bi1UOisBMxOGtRj.jpg
train,148,90,A+ (61)_jpg.rf.g7Pd7Bi1UOisBMxOGtRj.jpg,A+ (61).jpg,A+,1,A,2227.33,140.67,530.12,699.79,370972.6748,0.12464256692555703,2941,1012,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (61)_jpg.rf.g7Pd7Bi1UOisBMxOGtRj.jpg
train,149,91,AB+ (73)_jpg.rf.g9fjqVtdApC7pcXpkAyu.jpg,AB+ (73).jpg,AB+,3,D,57.42,27.43,282.49,301.34,85125.53659999999,0.15996470294201656,1368,389,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (73)_jpg.rf.g9fjqVtdApC7pcXpkAyu.jpg
train,150,91,AB+ (73)_jpg.rf.g9fjqVtdApC7pcXpkAyu.jpg,AB+ (73).jpg,AB+,2,B,503.15,16.0,341.83,373.0,127502.59,0.23959806596611494,1368,389,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (73)_jpg.rf.g9fjqVtdApC7pcXpkAyu.jpg
train,151,91,AB+ (73)_jpg.rf.g9fjqVtdApC7pcXpkAyu.jpg,AB+ (73).jpg,AB+,1,A,990.29,21.71,317.47,361.88,114886.0436,0.21588952705242112,1368,389,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (73)_jpg.rf.g9fjqVtdApC7pcXpkAyu.jpg
train,152,92,AB+ (19)_jpg.rf.NgmXIxnDVzJm4FJR0JfH.jpg,AB+ (19).jpg,AB+,2,B,76.21,14.2,227.53,319.8,72764.094,0.21807464350578123,999,334,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (19)_jpg.rf.NgmXIxnDVzJm4FJR0JfH.jpg
train,153,92,AB+ (19)_jpg.rf.NgmXIxnDVzJm4FJR0JfH.jpg,AB+ (19).jpg,AB+,3,D,370.2,50.2,251.88,283.8,71483.544,0.2142368236499973,999,334,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (19)_jpg.rf.NgmXIxnDVzJm4FJR0JfH.jpg
train,154,92,AB+ (19)_jpg.rf.NgmXIxnDVzJm4FJR0JfH.jpg,AB+ (19).jpg,AB+,1,A,729.2,14.19,218.43,302.11,65989.8873,0.19777228515941092,999,334,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (19)_jpg.rf.NgmXIxnDVzJm4FJR0JfH.jpg
train,155,93,A+ (83)_jpg.rf.NHNFInnwXnd5orpzVLAp.jpg,A+ (83).jpg,A+,3,D,396.2,21.2,220.68,264.8,58436.064000000006,0.20432190209790213,1000,286,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (83)_jpg.rf.NHNFInnwXnd5orpzVLAp.jpg
train,156,93,A+ (83)_jpg.rf.NHNFInnwXnd5orpzVLAp.jpg,A+ (83).jpg,A+,1,A,678.21,16.2,247.43,263.54,65207.70220000001,0.22799895874125878,1000,286,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (83)_jpg.rf.NHNFInnwXnd5orpzVLAp.jpg
train,157,94,A+ (124)_jpg.rf.yFb8jksyDWmF0e3JqF4Q.jpg,A+ (124).jpg,A+,1,A,47.61,46.4,429.49,524.3,225181.607,0.1325202604247586,2103,808,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (124)_jpg.rf.yFb8jksyDWmF0e3JqF4Q.jpg
train,158,94,A+ (124)_jpg.rf.yFb8jksyDWmF0e3JqF4Q.jpg,A+ (124).jpg,A+,3,D,1554.4,200.4,444.04,517.41,229750.7364,0.13520921102809283,2103,808,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (124)_jpg.rf.yFb8jksyDWmF0e3JqF4Q.jpg
train,159,95,B- (19)_jpg.rf.NsfpGgRHrsMSGew4V0zy.jpg,B- (19).jpg,B-,2,B,486.5,77.75,333.6,395.86,132058.896,0.19396180656532278,1335,510,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (19)_jpg.rf.NsfpGgRHrsMSGew4V0zy.jpg
train,160,96,B- (46)_jpeg.rf.nXuL0ll5ErZ6lGyck30d.jpeg,B- (46).jpeg,B-,2,B,643.67,17.0,344.46,396.56,136599.0576,0.17900732493591862,1551,492,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (46)_jpeg.rf.nXuL0ll5ErZ6lGyck30d.jpeg
train,161,97,B+ (66)_jpg.rf.gOh4P1lZlmGqWmkPd6lo.jpg,B+ (66).jpg,B+,3,D,1274.0,57.34,572.27,774.43,443183.0560999999,0.166078719563562,2926,912,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (66)_jpg.rf.gOh4P1lZlmGqWmkPd6lo.jpg
train,162,97,B+ (66)_jpg.rf.gOh4P1lZlmGqWmkPd6lo.jpg,B+ (66).jpg,B+,2,B,94.0,74.0,651.12,693.8,451747.056,0.1692879987048962,2926,912,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (66)_jpg.rf.gOh4P1lZlmGqWmkPd6lo.jpg
train,163,98,AB- (70)_jpg.rf.fwGrsIJYpID66wNg2rOq.jpg,AB- (70).jpg,AB-,2,B,40.19,5.63,181.95,224.48,40844.136,0.18841892671135244,907,239,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (70)_jpg.rf.fwGrsIJYpID66wNg2rOq.jpg
train,164,98,AB- (70)_jpg.rf.fwGrsIJYpID66wNg2rOq.jpg,AB- (70).jpg,AB-,1,A,688.36,6.55,178.02,222.84,39669.976800000004,0.18300238867386623,907,239,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (70)_jpg.rf.fwGrsIJYpID66wNg2rOq.jpg
