split,image_id,file_name,original_name,blood_group,abo,rh,width,height,image_area,image_path
train,101,B+ (42)_jpg.rf.hRHAgOPUCTXkLyMG04Ho.jpg,B+ (42).jpg,B+,B,+,2346,727,1705542,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (42)_jpg.rf.hRHAgOPUCTXkLyMG04Ho.jpg
train,102,B+ (94)_jpg.rf.DfLUNRzIutstsD6znUpK.jpg,B+ (94).jpg,B+,B,+,2419,747,1806993,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (94)_jpg.rf.DfLUNRzIutstsD6znUpK.jpg
train,103,O+ (49)_jpg.rf.hb9AxaUF0hDffgTRyvFI.jpg,O+ (49).jpg,O+,O,+,2210,640,1414400,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (49)_jpg.rf.hb9AxaUF0hDffgTRyvFI.jpg
train,104,A+ (114)_jpg.rf.lLITTuIKdIcL0KPCqsFX.jpg,A+ (114).jpg,A+,A,+,2908,1175,3416900,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (114)_jpg.rf.lLITTuIKdIcL0KPCqsFX.jpg
train,105,A+ (59)_jpg.rf.gTOJvteqckb5DJVRF8Qo.jpg,A+ (59).jpg,A+,A,+,1060,332,351920,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (59)_jpg.rf.gTOJvteqckb5DJVRF8Qo.jpg
train,106,O+ (27)_jpg.rf.D1A3kfwPBW1LSi83cH32.jpg,O+ (27).jpg,O+,O,+,2808,965,2709720,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (27)_jpg.rf.D1A3kfwPBW1LSi83cH32.jpg
train,107,O+ (96)_jpg.rf.lkmCraGSzTXp3wwaqYzZ.jpg,O+ (96).jpg,O+,O,+,2010,611,1228110,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (96)_jpg.rf.lkmCraGSzTXp3wwaqYzZ.jpg
train,108,O+ (55)_jpg.rf.GjJWnwMDVeiBJkEOvaea.jpg,O+ (55).jpg,O+,O,+,2801,854,2392054,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (55)_jpg.rf.GjJWnwMDVeiBJkEOvaea.jpg
train,109,O+ (167)_jpg.rf.iKHVd0aIFF2VVnpar3Mg.jpg,O+ (167).jpg,O+,O,+,3425,1147,3928475,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (167)_jpg.rf.iKHVd0aIFF2VVnpar3Mg.jpg
train,110,B+ (6)_jpg.rf.DRLrT6Ybs6lKKg0EfeO7.jpg,B+ (6).jpg,B+,B,+,2365,769,1818685,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (6)_jpg.rf.DRLrT6Ybs6lKKg0EfeO7.jpg
train,111,A- (98)_jpg.rf.hC9p8CwfcEaVXqHHmUJt.jpg,A- (98).jpg,A-,A,-,1240,352,436480,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (98)_jpg.rf.hC9p8CwfcEaVXqHHmUJt.jpg
train,112,A+ (42)_jpg.rf.lDDkje9vi3bRQ0NPfXHZ.jpg,A+ (42).jpg,A+,A,+,2390,757,1809230,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (42)_jpg.rf.lDDkje9vi3bRQ0NPfXHZ.jpg
train,113,A+ (71)_jpg.rf.lhaCHWyvtxWxhBbayM3w.jpg,A+ (71).jpg,A+,A,+,1061,300,318300,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (71)_jpg.rf.lhaCHWyvtxWxhBbayM3w.jpg
train,114,O+ (30)_jpg.rf.m5ZQZpozuKCtU1iD5U7B.jpg,O+ (30).jpg,O+,O,+,2707,911,2466077,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (30)_jpg.rf.m5ZQZpozuKCtU1iD5U7B.jpg
train,115,B+ (13)_jpg.rf.POTlJEjepXYckrIpngsK.jpg,B+ (13).jpg,B+,B,+,2940,908,2669520,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (13)_jpg.rf.POTlJEjepXYckrIpngsK.jpg
train,116,B- (48)_jpg.rf.ne0458SD0YzQAFYzHrkC.jpg,B- (48).jpg,B-,B,-,2808,1057,2968056,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (48)_jpg.rf.ne0458SD0YzQAFYzHrkC.jpg
train,117,B- (35)_jpg.rf.lY24dvVAlKwLxssPsmup.jpg,B- (35).jpg,B-,B,-,1269,363,460647,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (35)_jpg.rf.lY24dvVAlKwLxssPsmup.jpg
train,118,B+ (99)_jpg.rf.mZldsAijHCi8zMDs5ngU.jpg,B+ (99).jpg,B+,B,+,2473,747,1847331,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (99)_jpg.rf.mZldsAijHCi8zMDs5ngU.jpg
train,119,O+ (90)_jpg.rf.apnBSIyJXCASBeJDQhtk.jpg,O+ (90).jpg,O+,O,+,2732,841,2297612,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (90)_jpg.rf.apnBSIyJXCASBeJDQhtk.jpg
train,120,B- (58)_jpg.rf.axIjq9srG6lfD5XDnd1Y.jpg,B- (58).jpg,B-,B,-,2315,794,1838110,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (58)_jpg.rf.axIjq9srG6lfD5XDnd1Y.jpg
train,121,O+ (117)_jpg.rf.PLilDAOQV7bQN4K8tjVj.jpg,O+ (117).jpg,O+,O,+,2641,951,2511591,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (117)_jpg.rf.PLilDAOQV7bQN4K8tjVj.jpg
train,122,O+ (67)_jpg.rf.DqFhRaQmwhC8ITKTLrO9.jpg,O+ (67).jpg,O+,O,+,2865,1163,3331995,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (67)_jpg.rf.DqFhRaQmwhC8ITKTLrO9.jpg
train,123,B- (68)_jpg.rf.lgZMqriLaLOpAPVTYLgn.jpg,B- (68).jpg,B-,B,-,2832,927,2625264,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (68)_jpg.rf.lgZMqriLaLOpAPVTYLgn.jpg
train,124,AB- (96)_jpg.rf.lGSI8JcT7Z79GoIbHWjM.jpg,AB- (96).jpg,AB-,AB,-,1031,292,301052,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (96)_jpg.rf.lGSI8JcT7Z79GoIbHWjM.jpg
train,125,A+ (158)_jpg.rf.OPqfeBA5lKbZ2k09IgMu.jpg,A+ (158).jpg,A+,A,+,2977,925,2753725,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (158)_jpg.rf.OPqfeBA5lKbZ2k09IgMu.jpg
train,126,O+ (66)_jpg.rf.9EEJFoHjZv6JNeEpND31.jpg,O+ (66).jpg,O+,O,+,2235,743,1660605,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (66)_jpg.rf.9EEJFoHjZv6JNeEpND31.jpg
train,127,B- (2)_jpeg.rf.oLnc7KbjgBAJGAGxr24q.jpeg,B- (2).jpeg,B-,B,-,1373,535,734555,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (2)_jpeg.rf.oLnc7KbjgBAJGAGxr24q.jpeg
train,128,B- (72)_jpg.rf.Juhy0TtV5e4SVstElFUK.jpg,B- (72).jpg,B-,B,-,2837,942,2672454,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (72)_jpg.rf.Juhy0TtV5e4SVstElFUK.jpg
train,129,B+ (53)_jpg.rf.9AhF5BcdEwaPcey9s20d.jpg,B+ (53).jpg,B+,B,+,2300,789,1814700,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (53)_jpg.rf.9AhF5BcdEwaPcey9s20d.jpg
train,130,B- (22)_jpg.rf.lvPjH9AnmH2uybPHRXfI.jpg,B- (22).jpg,B-,B,-,2329,864,2012256,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (22)_jpg.rf.lvPjH9AnmH2uybPHRXfI.jpg
train,131,A- (101)_jpg.rf.JyyIxsfXKZA0HATBGghm.jpg,A- (101).jpg,A-,A,-,2191,700,1533700,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (101)_jpg.rf.JyyIxsfXKZA0HATBGghm.jpg
train,132,AB+ (84)_jpg.rf.i81NvnFtLKatoPe2E394.jpg,AB+ (84).jpg,AB+,AB,+,2749,846,2325654,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (84)_jpg.rf.i81NvnFtLKatoPe2E394.jpg
train,133,A+ (80)_jpg.rf.OKs7CQdPjH4uHAhantDQ.jpg,A+ (80).jpg,A+,A,+,982,257,252374,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (80)_jpg.rf.OKs7CQdPjH4uHAhantDQ.jpg
train,134,B- (88)_jpg.rf.NmwIDvGSS7GMwayFPbxV.jpg,B- (88).jpg,B-,B,-,1093,311,339923,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (88)_jpg.rf.NmwIDvGSS7GMwayFPbxV.jpg
train,135,A- (80)_jpg.rf.9NIVoFW89oZ56n2r2Diz.jpg,A- (80).jpg,A-,A,-,1142,342,390564,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (80)_jpg.rf.9NIVoFW89oZ56n2r2Diz.jpg
train,136,A+ (56)_jpg.rf.DMYwJZRxnv62LtgMTs8g.jpg,A+ (56).jpg,A+,A,+,960,310,297600,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (56)_jpg.rf.DMYwJZRxnv62LtgMTs8g.jpg
train,137,B- (39)_jpeg.rf.odJWFIOf27kqpHsosWij.jpeg,B- (39).jpeg,B-,B,-,1504,520,782080,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (39)_jpeg.rf.odJWFIOf27kqpHsosWij.jpeg
train,138,O+ (79)_jpg.rf.IRygiA1ulxaMR8VbbTSn.jpg,O+ (79).jpg,O+,O,+,2081,818,1702258,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (79)_jpg.rf.IRygiA1ulxaMR8VbbTSn.jpg
train,139,A- (16)_jpg.rf.IuvBa5vPeChIWOoZou8a.jpg,A- (16).jpg,A-,A,-,1079,340,366860,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (16)_jpg.rf.IuvBa5vPeChIWOoZou8a.jpg
train,140,AB- (16)_jpg.rf.lMDC2mnLNDYKhoFYkkUy.jpg,AB- (16).jpg,AB-,AB,-,1022,298,304556,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (16)_jpg.rf.lMDC2mnLNDYKhoFYkkUy.jpg
train,141,O+ (21)_jpg.rf.9TkkyHuJwsrMyFuyc5r8.jpg,O+ (21).jpg,O+,O,+,2827,870,2459490,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (21)_jpg.rf.9TkkyHuJwsrMyFuyc5r8.jpg
train,142,A+ (132)_jpg.rf.Kf1LrHbt3PieSoOAdBl4.jpg,A+ (132).jpg,A+,A,+,2025,1139,2306475,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (132)_jpg.rf.Kf1LrHbt3PieSoOAdBl4.jpg
train,143,B+ (14)_jpg.rf.nhA7WV3tIiZZM4juj5e0.jpg,B+ (14).jpg,B+,B,+,2998,961,2881078,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (14)_jpg.rf.nhA7WV3tIiZZM4juj5e0.jpg
train,144,B+ (51)_jpg.rf.p9LjCrOCxxq8cuufqGVO.jpg,B+ (51).jpg,B+,B,+,2159,709,1530731,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (51)_jpg.rf.p9LjCrOCxxq8cuufqGVO.jpg
train,145,O+ (107)_jpg.rf.Kn8Nqx1wqom8XCJmqH1C.jpg,O+ (107).jpg,O+,O,+,2825,1030,2909750,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (107)_jpg.rf.Kn8Nqx1wqom8XCJmqH1C.jpg
train,146,B+ (50)_jpg.rf.DKf7V09ZnrIKWjlrwk0N.jpg,B+ (50).jpg,B+,B,+,2293,800,1834400,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (50)_jpg.rf.DKf7V09ZnrIKWjlrwk0N.jpg
train,147,A+ (187)_jpg.rf.m5qmLUcy5h4BhbSBQcri.jpg,A+ (187).jpg,A+,A,+,3088,1393,4301584,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (187)_jpg.rf.m5qmLUcy5h4BhbSBQcri.jpg
train,148,A+ (88)_jpg.rf.Gs9DPPFVDdsTIWe331Uh.jpg,A+ (88).jpg,A+,A,+,1148,348,399504,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (88)_jpg.rf.Gs9DPPFVDdsTIWe331Uh.jpg
train,149,AB- (10)_jpg.rf.GtyZCBBNUVFS1m3xgHlT.jpg,AB- (10).jpg,AB-,AB,-,805,261,210105,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (10)_jpg.rf.GtyZCBBNUVFS1m3xgHlT.jpg
train,150,B+ (46)_jpg.rf.L4leFyyacqXt0KXIfNku.jpg,B+ (46).jpg,B+,B,+,2236,1008,2253888,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (46)_jpg.rf.L4leFyyacqXt0KXIfNku.jpg
train,151,O+ (154)_jpg.rf.pYHIU5nLZUaGqquPFnRo.jpg,O+ (154).jpg,O+,O,+,3247,999,3243753,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (154)_jpg.rf.pYHIU5nLZUaGqquPFnRo.jpg
train,152,AB- (55)_jpg.rf.DtXqU6GaR6tZzCeQIro7.jpg,AB- (55).jpg,AB-,AB,-,1263,399,503937,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (55)_jpg.rf.DtXqU6GaR6tZzCeQIro7.jpg
train,153,A- (143)_jpg.rf.H2QxsbjFYxkkPXSi13z6.jpg,A- (143).jpg,A-,A,-,3039,892,2710788,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (143)_jpg.rf.H2QxsbjFYxkkPXSi13z6.jpg
train,154,B- (37)_jpeg.rf.HUzoppvvO1xDc4sFGcW4.jpeg,B- (37).jpeg,B-,B,-,1553,516,801348,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (37)_jpeg.rf.HUzoppvvO1xDc4sFGcW4.jpeg
train,155,O+ (158)_jpg.rf.IbTpZz6WUyn3d7qGANZW.jpg,O+ (158).jpg,O+,O,+,3096,1070,3312720,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (158)_jpg.rf.IbTpZz6WUyn3d7qGANZW.jpg
train,156,B- (23)_jpeg.rf.HKPZcpnySt4aTEWeoW3g.jpeg,B- (23).jpeg,B-,B,-,1568,548,859264,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (23)_jpeg.rf.HKPZcpnySt4aTEWeoW3g.jpeg
train,157,A+ (151)_jpg.rf.Li7zEFPVujlpIDuuUwTa.jpg,A+ (151).jpg,A+,A,+,3790,1189,4506310,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (151)_jpg.rf.Li7zEFPVujlpIDuuUwTa.jpg
train,158,O+ (185)_jpg.rf.LOw0v049zZkD0MFc3D77.jpg,O+ (185).jpg,O+,O,+,388,132,51216,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (185)_jpg.rf.LOw0v049zZkD0MFc3D77.jpg
train,159,O+ (31)_jpg.rf.Jh7iqW2lbbuee4slgtd7.jpg,O+ (31).jpg,O+,O,+,3088,1040,3211520,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (31)_jpg.rf.Jh7iqW2lbbuee4slgtd7.jpg
train,160,A+ (154)_jpg.rf.APeaMzuX0TLdEIZFt7fE.jpg,A+ (154).jpg,A+,A,+,3408,1122,3823776,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (154)_jpg.rf.APeaMzuX0TLdEIZFt7fE.jpg
train,161,B- (2)_jpg.rf.Bhu4Y95AyYuyEJmJFN8B.jpg,B- (2).jpg,B-,B,-,1731,624,1080144,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (2)_jpg.rf.Bhu4Y95AyYuyEJmJFN8B.jpg
train,162,A+ (51)_jpg.rf.9TYqYLZgXL6I3JBtlqur.jpg,A+ (51).jpg,A+,A,+,2476,849,2102124,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (51)_jpg.rf.9TYqYLZgXL6I3JBtlqur.jpg
train,163,AB+ (144)_jpg.rf.DhwwieGrxjBwaLKFHnjr.jpg,AB+ (144).jpg,AB+,AB,+,1477,510,753270,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (144)_jpg.rf.DhwwieGrxjBwaLKFHnjr.jpg
train,164,A+ (10)_jpg.rf.CxLbaDuiKPY5sXHNXSpC.jpg,A+ (10).jpg,A+,A,+,2992,910,2722720,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (10)_jpg.rf.CxLbaDuiKPY5sXHNXSpC.jpg
train,165,AB+ (88)_jpg.rf.CZ2D3X6AhfA7w8big4Ym.jpg,AB+ (88).jpg,AB+,AB,+,2728,838,2286064,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (88)_jpg.rf.CZ2D3X6AhfA7w8big4Ym.jpg
train,166,A+ (57)_jpg.rf.AvUUwrJJBURxOnW4oZ9D.jpg,A+ (57).jpg,A+,A,+,857,239,204823,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (57)_jpg.rf.AvUUwrJJBURxOnW4oZ9D.jpg
train,167,B- (7)_jpg.rf.BuTRvLZZkP4Oj1g7BgOJ.jpg,B- (7).jpg,B-,B,-,2595,868,2252460,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (7)_jpg.rf.BuTRvLZZkP4Oj1g7BgOJ.jpg
train,168,O+ (58)_jpg.rf.0AQ7zssCvU1S7vPbdnbq.jpg,O+ (58).jpg,O+,O,+,2917,989,2884913,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (58)_jpg.rf.0AQ7zssCvU1S7vPbdnbq.jpg
train,169,A- (56)_jpg.rf.0KrOZB9n93TVKC3Kx7dC.jpg,A- (56).jpg,A-,A,-,1200,430,516000,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (56)_jpg.rf.0KrOZB9n93TVKC3Kx7dC.jpg
train,170,A+ (97)_jpg.rf.0T3yPc0WsOSop9CKcEse.jpg,A+ (97).jpg,A+,A,+,2137,723,1545051,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (97)_jpg.rf.0T3yPc0WsOSop9CKcEse.jpg
train,171,AB- (53)_jpg.rf.0eb1olN7jTUvahsFQR9G.jpg,AB- (53).jpg,AB-,AB,-,1087,298,323926,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (53)_jpg.rf.0eb1olN7jTUvahsFQR9G.jpg
train,172,A+ (46)_jpg.rf.M5YiwCXDKkEcA9d2RSwa.jpg,A+ (46).jpg,A+,A,+,1995,779,1554105,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (46)_jpg.rf.M5YiwCXDKkEcA9d2RSwa.jpg
train,173,O+ (91)_jpg.rf.KhdZ4zNVpCS7D1Z1Xykp.jpg,O+ (91).jpg,O+,O,+,3285,995,3268575,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (91)_jpg.rf.KhdZ4zNVpCS7D1Z1Xykp.jpg
train,174,O+ (6)_jpg.rf.L10Ym3H28jTpAYDT3SzQ.jpg,O+ (6).jpg,O+,O,+,3088,1004,3100352,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (6)_jpg.rf.L10Ym3H28jTpAYDT3SzQ.jpg
train,175,O+ (93)_jpg.rf.KjDUyx1uXuZXnNdQNuGM.jpg,O+ (93).jpg,O+,O,+,2931,962,2819622,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (93)_jpg.rf.KjDUyx1uXuZXnNdQNuGM.jpg
train,176,O+ (77)_jpg.rf.1rsqy8pFlVA2vyFRAFg1.jpg,O+ (77).jpg,O+,O,+,2386,762,1818132,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (77)_jpg.rf.1rsqy8pFlVA2vyFRAFg1.jpg
train,177,B- (32)_jpeg.rf.J9mfBhDabkXsO2W0KQLt.jpeg,B- (32).jpeg,B-,B,-,1401,520,728520,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (32)_jpeg.rf.J9mfBhDabkXsO2W0KQLt.jpeg
train,178,A+ (57)_jpg.rf.M0Z0Snt4RYyeGxBiJBDD.jpg,A+ (57).jpg,A+,A,+,2936,1004,2947744,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (57)_jpg.rf.M0Z0Snt4RYyeGxBiJBDD.jpg
train,179,B- (86)_jpg.rf.LI71EjGR7xP9HrWEwvGx.jpg,B- (86).jpg,B-,B,-,1119,318,355842,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (86)_jpg.rf.LI71EjGR7xP9HrWEwvGx.jpg
train,180,A+ (182)_jpg.rf.MLIOq1P7azrMeJ8y7RES.jpg,A+ (182).jpg,A+,A,+,2550,1146,2922300,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (182)_jpg.rf.MLIOq1P7azrMeJ8y7RES.jpg
train,181,A+ (52)_jpg.rf.KJKB9nOoCIVQqSqRCDN6.jpg,A+ (52).jpg,A+,A,+,2693,978,2633754,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (52)_jpg.rf.KJKB9nOoCIVQqSqRCDN6.jpg
train,182,A+ (65)_jpg.rf.MMzAhlMOog6C0jeuftb0.jpg,A+ (65).jpg,A+,A,+,901,297,267597,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (65)_jpg.rf.MMzAhlMOog6C0jeuftb0.jpg
train,183,B+ (82)_jpg.rf.AjaumsNlrMFAQvFHkKWC.jpg,B+ (82).jpg,B+,B,+,2814,883,2484762,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (82)_jpg.rf.AjaumsNlrMFAQvFHkKWC.jpg
train,184,A+ (63)_jpg.rf.CKmM2DSjbcJ2XpptSBFr.jpg,A+ (63).jpg,A+,A,+,2761,1013,2796893,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (63)_jpg.rf.CKmM2DSjbcJ2XpptSBFr.jpg
train,185,A+ (33)_jpg.rf.AVNMI8E6ObIFwE53Az35.jpg,A+ (33).jpg,A+,A,+,3088,1037,3202256,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (33)_jpg.rf.AVNMI8E6ObIFwE53Az35.jpg
train,186,A+ (19)_jpg.rf.CabDS6pgxja1IEh8CE0v.jpg,A+ (19).jpg,A+,A,+,2661,1012,2692932,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (19)_jpg.rf.CabDS6pgxja1IEh8CE0v.jpg
train,187,O+ (157)_jpg.rf.CcOZCxheIpLfDnookvcB.jpg,O+ (157).jpg,O+,O,+,2941,905,2661605,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (157)_jpg.rf.CcOZCxheIpLfDnookvcB.jpg
train,188,B- (32)_jpg.rf.EKDQFeej1MVWv2jRQUQ7.jpg,B- (32).jpg,B-,B,-,2960,1019,3016240,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (32)_jpg.rf.EKDQFeej1MVWv2jRQUQ7.jpg
train,189,A- (52)_jpg.rf.ENUBYS2YLDExVQBC1rTr.jpg,A- (52).jpg,A-,A,-,1155,323,373065,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (52)_jpg.rf.ENUBYS2YLDExVQBC1rTr.jpg
train,190,B- (27)_jpg.rf.16HWULIx517gnnQ8n4H4.jpg,B- (27).jpg,B-,B,-,1078,305,328790,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (27)_jpg.rf.16HWULIx517gnnQ8n4H4.jpg
train,191,B- (75)_jpg.rf.1IFhOjZ69lLxSMuaQxKF.jpg,B- (75).jpg,B-,B,-,2335,758,1769930,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (75)_jpg.rf.1IFhOjZ69lLxSMuaQxKF.jpg
train,192,O+ (6)_jpg.rf.nlHkRRn1rA2vAwt3w9vf.jpg,O+ (6).jpg,O+,O,+,281,94,26414,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (6)_jpg.rf.nlHkRRn1rA2vAwt3w9vf.jpg
train,193,B- (51)_jpg.rf.1HPoeL88fPfdX0HtT5tM.jpg,B- (51).jpg,B-,B,-,1117,302,337334,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (51)_jpg.rf.1HPoeL88fPfdX0HtT5tM.jpg
train,194,A- (5)_jpg.rf.12P1mFY33MkSyN9wzLm9.jpg,A- (5).jpg,A-,A,-,1251,423,529173,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (5)_jpg.rf.12P1mFY33MkSyN9wzLm9.jpg
train,195,AB+ (2)_jpg.rf.1kRmvpSWn63cxZtZ3Sz1.jpg,AB+ (2).jpg,AB+,AB,+,939,314,294846,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (2)_jpg.rf.1kRmvpSWn63cxZtZ3Sz1.jpg
train,196,B- (23)_jpg.rf.1EOu3MBM5CtRDJnKj16Z.jpg,B- (23).jpg,B-,B,-,2210,864,1909440,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (23)_jpg.rf.1EOu3MBM5CtRDJnKj16Z.jpg
train,197,A+ (125)_jpg.rf.29E8THXD7UkKxixdDTEs.jpg,A+ (125).jpg,A+,A,+,2493,901,2246193,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (125)_jpg.rf.29E8THXD7UkKxixdDTEs.jpg
train,198,B+ (27)_jpg.rf.3JBSIZYTxGWgq9mQSFIg.jpg,B+ (27).jpg,B+,B,+,2688,739,1986432,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (27)_jpg.rf.3JBSIZYTxGWgq9mQSFIg.jpg
train,199,O+ (191)_jpg.rf.0i9WKLCLhg4svte8RY0i.jpg,O+ (191).jpg,O+,O,+,2345,1041,2441145,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (191)_jpg.rf.0i9WKLCLhg4svte8RY0i.jpg
train,200,A+ (31)_jpg.rf.0hJkVExhKqYdzP6JZx74.jpg,A+ (31).jpg,A+,A,+,2360,788,1859680,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (31)_jpg.rf.0hJkVExhKqYdzP6JZx74.jpg
train,201,O+ (200)_jpg.rf.0yNCMy9Eer3PlVijeX6t.jpg,O+ (200).jpg,O+,O,+,550,188,103400,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (200)_jpg.rf.0yNCMy9Eer3PlVijeX6t.jpg
